review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R1V5T97I2VLBBW,B0756CYWWD,5.0 out of 5 stars Best headphones I ever owned,David Hofmann,5,"I waited 6 months for this review. I tested this headphone is many different situations. I'm deeply impressed and I'm very satisfied with it.Noise cancellation is excellent. The closed design eliminates a lot of noise already, and the active noise cancellation does a stunning job filtering out even more. Really works well!Connectivity is very simple and works well every time. It automatically connects to the different devices I have. My phone, my tablet and my laptop. Yes it will connect to all three at the same time. For example if I'm working on my laptop I get the sound of my laptop. But it's also connected to my phone. If a call comes in, it goes to my headphones. No switching or disconnecting from the other device.Volume control works on all my devices without having to set anything up. It just works. Pause, skip forward and skip backward. There is also a button for google assist, but I never use it. I assume it starts Siri on an iPhone.When watching a movie or my laptop or tablet or phone, there is no noticeable delay in audio. This was a problem with other bluetooth speakers.The sound quality itself is nothing but stunning. I can hear every single instrument on a song that I wasn't able to differentiate listening on other speakers or headphones. It's hard to describe. Think about it as super high resolution photos. Every little detailed is rendered just crisp and clear. That's how these headphones sound. At the same time the sound is very neutral. This was a little confusing to me at first. All other headphones or speakers I used before seem to push certain frequencies and try to 'enhance' the sound in some way. They boost things but that is not making it sound better, it actually distorts the music from it's original state. This was a little confusing to me at first. To go back to the image analogy. Other devices try to enhance the colors and saturation and crank up the sharpness. It just all effects but they are not making the original image any better. These headphones give you the truest, most neutral sound. This took me a little time to getting used to at first, but now I appreciate to hear the music just the way the artist intended it to be. If you prefer to have your headphones yell at you and 'boost' things, the app will allow you to do that, though. Speaking of the app, the headphones work just fine without any app. Most of the time I use my headphones with my laptop and the phone isn't even connected. I only mention it because other review mention it wouldn't work without the app. That is definitely not true.The only thing I wish for is that the volume would go up a little more. Even when I adjust the volume to max I feel like with some song I would love to have a little more girth. All in all, I'm very happy with these.","Reviewed in the United States November 13, 2020",AE33TNNVOOANCCQPO2L4I3RVTQQA,True,10,Color: Rose Gold
RCTMEB3Z8VY0Z,B0756CYWWD,2.0 out of 5 stars Horrible Range and Everyone Else Can Hear Your Music,Int93,2,"Update(3/6/2021): The noise canceling has now stopped working. I don't know about you, but I'm not made of money. I like to pay a little more upfront for a product that is going to last a really long time. That's how this whole buy nice or buy twice ideology of mine started, was headphones. I got tired of going through cheap headphones that were like $20 and constantly replacing them to the point where I could have just bought a nice pair. I think when these completely die, probably gonna try Sony, seems Bose QC has gone done the pooper before Aunt Rona even came to visit. And then if Sony is good, probably going to just stick with them until something bad happens. And this is how customer loyalty is created and destroyed.Update (2/8/2020): I have reduced my opinion to 2 stars as now I have to constantly turn it off and on. Sometimes the music will start skipping like an old school CD player which can then be fixed by turning it off and on again. This is while sitting right next to my computer also. Also it decides to sometimes just disconnect and reconnect itself telling me the battery level again, upon which I need to sometimes turn it off and on again and listen to her tell me the battery power and who she is connecting to and who she has connected to making a large gap in my music play. Also I take very good care of my devices. Everytime I take it anywhere or am not using it, they go back in their case, so it's not from me doing something stupid.Update: So I have found that there is a way to stream music form your computer to your phone (BUUUTTT for the price, you shouldn't have to do this IMHO). There are lots of options, but I highly reccomend using foobar2000. I think it's the best media player anyways personally. With that feature you can stream it from your computer to your phone and keep your phone in your pocket and travel around the house without any problems. Just down foobar2000 for your computer (free) and foobar UPnP/DLNA Renderer, Server, Control Point component (free) and the foobar2000 app (free). Be sure to check firewall settings. [Note I am using Windows and Android. Not sure if these apps/programs are available for Mac\Iphone].Update: I actually might say that they're 1/4-1/2 the range of the beats. They don't do well at all when ANYTHING gets in between them and the computer. I was laying on the floor about 2-4 feet from the computer with only the desk in between us and I cupped the outside of the headphones with my hands and it cut out all signal. Every time I go around the corner to the kitchen which is probably around 18-24 ft away, just one wall in between, they start skipping and cutting out. With my beats, I can go around the entire house, upstairs, outside and not have a problem with the same set up and location of computer.I owned the Bose QuietComfort 25 II's for a long time. I happened to be gifted a pair of Beats in ear wireless headphones and I fell in love with not having my head yanked by a cord and being able to go anywhere (since my ipod finally died and I have way too much music anyways, I have just been keeping my music on an external hard drive and using Bluetooth. I really need the over ears noise-cancelling for studying though. So I would switch off between yard work with the Beats and studying with the QC's which got old. So I decided to fork out another few hundred for these.Pros:They do sound great, I don't notice any improvement over sound quality from the QC25s though.The battery does last all day (I use them a LOT). It's nice not having to carry around batteries anymore like I used to and have my head yanked all the time.It's nice to have buttons that actually work now. With the QC25s, the play and pause and volume buttons wouldn't work with my computer, but now they do.Cons:The range is horrible. I can go around the corner and it will start getting sketchy on me. Comparing it to the Beats, I'm probably getting 1/2-3/4 the distance and not reliably. I definitely can't do yardwork in my not huge yard with these unless I used my phone that I carried with me. You have to be close to your computer if you're using it as your music source.If you like to listen to loud music, People will be able to hear it. Sometimes I just need to crank up some loud music and focus and drown everything out. Noise cancelling is not really noise cancelling, it's a cancellation of particular frequencies and is more designed to drown out things like an airplane engine (which it does well). But you will still be able to hear all the people around you talking if you have music down to a moderate level. When listening to my loud music, my wife complains that she can hear it from across the room (about 20 ft), and not just a little muffle, but can actually distinguish the music. This means that the people in the library must really have been hating me...Conclusion: If you listen to loud music and study in places like the library, you might want to skip out. If you have QC25's and you don't HATE having your head attached to something, might not be worth the cash. I have no comparison for other noise cancelling headphones, so I can't say if they are the best in the market or not. I do understand the technology and know that there definitely isn't going to be true noise cancellation anytime soon, so you do have to take other factors into consideration. Overall I'm mostly happy, but there is definitely a LOT of room for improvement. I do spend a lot of time in the library though, now that I know that it is that louds outside my headphones, I might have to consider other alternatives.","Reviewed in the United States December 2, 2019",AHPIWW7W7H6FG7ANOKEWKQJ5KJRA,True,7,Color: Black
R67SOLZ6L2RAQ,B0756CYWWD,4.0 out of 5 stars Best set of headphones I've ever owned - ALMOST perfect,futureboy,4,"I love love love love love these headphones. I use them daily, I travel with them, I never leave home without them. I used to be afraid of Bluetooth headphones because of concerns over battery life or headaches I would sometimes get from Bluetooth (true story!). That being said, these QC35s are AMAZING and I am so happy I own them. I used to think the Bose QC20s were the absolute best, but I have since gone cordless and I don't think I can go back.The battery life is solid - I can use these pretty almost all week without recharging them. The sound quality is solid. I'm not an audiophile but it sounds great to me. The noise canceling is fantastic and I can't really imagine flying anymore without these.There is only ONE problem with these and the rest of the Bluetooth Bose headphones: the ability to pair with two devices simultaneously is both awesome and super annoying. I tend to pair between either my MacBook Pro and my iPhone, or my iPhone and my iPad, depending on where I am. The headphones will pair with both, but sometimes the headphones will ""listen"" to one of the devices when I want to hear audio on another, which makes me end up doing some jumble of turning off Bluetooth on one device so I can force the QC35s to listen to the device I want. For example, when I fly now, I try to remember to turn off Bluetooth on my MacBook Pro if I'm not using it and leaving it up in overhead storage, because even when asleep the Bluetooth is still on and the QC35's will pair with them, when I only want to use my iPhone or iPad to watch movies or listen to music. So in these situations, I have to load the app on my iPhone and disconnect the Mac, or pull out my MBP and turn off Bluetooth. Super annoying. Suggestion to Bose: add an extra button that lets users toggle between which Bluetooth device we want to hear. Perhaps even allow a third connection. Then, I could sit there on the plane, paired to my iPhone, iPad and MBP, and I could click a button to toggle between which device I want to hear. Problem solved and I would be super happy. USB-C charging would be great too since this is inevitable for our devices.I'm still giving these 5 stars because despite this Bluetooth issue, they are still my favorite headphones for daily use. So, in summary, I love these, but here are my three suggestions:1) Add a button to toggle between paired devices.2) Increase number of allowed simultaneously paired devices to 3.3) Switch the port to USB-C for charging since this is the future.UPDATED REVIEW: MAY 2020I am sticking with my 4-star review of the QC-35s. I am using them right now, but I am about to put them down in favor of my newer Sony WH1000XM3 headphones which I am liking more nowadays for a few reasons:1) USB-C charging, of course. The new Bose headphones do have USB-C so this isn't fair, but whatever.2) The Sony headphones can only connect to one device at a time, which I like. If Sony finds a way to easily toggle between possible connected devices, allowing the USER to decide which device to pair with rather than which device is playing audio, they will be indestructible.3) I actually find the noise canceling better on the new Sonys.I'm still going to use my Boses for a bit longer until they are no longer usable, but the Sonys have my heart now.","Reviewed in the United States March 6, 2019",AFA6SIRQ7RGQZO2XHNZNRML7SBGQ,True,2,Color: Silver
R2EYDXR1HCZV1D,B0756CYWWD,5.0 out of 5 stars Worth the price. Nice noise reductions.,Andy Lambert,5,"I've had these for about an hour. Very comfortable lying in bed on my pillow. They came 50% charged. I was surprised the volume was lower at maximum than I expected. The base was punchy enough and not muddy or over modulated. I chose Google assistant and it has followed my commands. I was surprised to learn that you need to replace the batteries. I don't know however, how long it will take before they need replacement. There is a usb charging port so maybe they'll last a long time. The instructions say only a qualified Bose tech can replace them or they give you a website to go to. Your choice. UPDATE: A month now. I realized you don't need super loud headphones with these. Because they're so noise canceling I heard nothing but crisp, clear, music.I chose google assistant over Alexa but the choice is yours. I wear glasses so, although much better than the $80.00 on ear non-noise cancelling Sony MDR650BT's I had to buy and throw away twice because they kept breaking. I did find these to burn/hurt my ears after about 4 hours so I occasionally had to take a break. I didnt find them too tight and they didn't sweat at all. Although you have to take the price into consideration because they were a little over $300.00 brand new, (quite expensive). To me, they are worth every cent. They charge quickly and I'm always between 90 and 100% full. She tells you what you have when you turn them on. I found the left ear google assistant button, although large enough, a little clumsy. I could never remember if it was at the top or bottom of the earcup. I'll get used to it eventually. Nice and clear phone conversations on both sides but to use the headphones for phone calls, you need to press a button squeezed between the high and low volume toggles. My Sony's automatically switched between music and phone calls. Didn't need to press any buttons. The music would automatically stop to talk and turn back on, hands free, after the other party hung up. I still find myself reaching for my phone when I hear it ring through the bluetooth headphones when all I have to do is hit the switch on the right ear cup. If you answer the phone manually, you have to talk using the phone although the music playing in your headphones will mute then come back on automatically when you hang up your cellphone. I love these! I'm glad I bit the bullet and paid for better quality, behind the ear, headphones, although Sony and Bose basically sound the same. Just nice and quiet with the Bose. You can also pay by 3 equal installments from Amazon instead of instantly forking over a large one time payment. I also had the Sony's and Bose in my device list at the same time paired. I think I'll keep the Bose as my go-to headphones.","Reviewed in the United States September 8, 2020",AE7V66XUPFPTYTL72JX5FRH3H2NQ,True,1,Color: Black
R2YMX4JKLMOO4Z,B0756CYWWD,1.0 out of 5 stars The Next Best Thing to Disposable Headphones. Junk.,Michael D. Austin,1,"Update 4-26-20: These *brand new* headphones are now failing after 7 weeks in use. Bose just replaced the *2nd new pair* right before a year's time elapsed. This third pair is having frequent sound dropouts (no sound) during Bluetooth music playback on a Windows 10 desktop, and during Bluetooth telephone conversations on an iPhone. My $128 backup pair of Sony NC headphones is not having either of those problems on either the computer or the smartphone I use. This is unacceptable and these headphones are junk. This is the third pair Bose has replaced in a year's time.Update 2-13-20: These headphones *were* my favorite choice based on their combination of comfort and potential reliability for a price of $350 or under. They have frequent-enough sound dropouts (sudden, short absences of sound. More than the $128 Sony NC wireless ear cans I've tried). Bose *just* replaced the 2nd pair of these under warranty, without cost, and inside a year's time. Two pairs broke in their 1st year. Yes, I use them lots but they're never abused. They're very comfortable and the NC is the best I've heard... which *doesn't* mean there aren't better ones around for more money. But these are the ear cans I choose to wear every day to encourage my creativity and sanity ;-)Update 12-17-19: These headphones keep losing their connection with Windows 10. Getting Windows 10 connected to them. Having them stay connected is completely unreliable.Update 11-19-18: I now have new Bose QC 35 II headphones sent under warranty, which replace those purchased seven months ago in February. For a $350 device to be replaced at the manufacturer's cost is a reasonable thing. But a seven-month life for these headphones suggests I'll reserve my further observations about them for later.It took Bose 17 days to replace the first broken pair, which inexplicably quit working without warning, and without abuse. The new headphones work but pairing was at first very fiddly: In order to get the headphones to connect to both a new computer and new-enough smartphone, each of those devices had to be powered off while the other was paired. I made two separate phone calls to Bose tech support to achieve pairing.I use these every day for telephone calls and personal listening. These are still the most comfortable headphones I've found, and the sound fidelity and noise-cancellation are pretty good for what they cost.Now that these headphones are paired with a brand new computer, and with a new-enough iPhone, the headphones are keeping their connection to both devices. And the headphones can play from either one or the other device without undue attention. This is as I'd expect from a product costing $350.Update 11-7-18: Without being abused, these headphones instantly and mysteriously stopped being able to connect to either a new desktop or new smartphone. After telephoning them, Bose told me they'd ship me a brand new pair at no cost, to replace them once they receive my broken ones via their prepaid shipping. This is not a poor deal. Nor is it a great one. Because meanwhile I must use a replacement pair. My temporary replacements won't be Bose, and I'm glad of that.Update 10-13-19: I take very good care of these and use them daily. $350 price / 20 months use at this writing = $19 monthly cost. Yet Bose had to replace the 1st pair at seven months and that interrupted their use for 17 days. You'll need a back-up pair of something if you use them every day.Update 6-24-18: To add to what's below this paragraph, there are currently no more sound drop-outs (silent gaps in phone conversations) as described before. Just recently in noisy environments (like cafes) the people I'm telephoning have observed that they can't hear me on the calls *and* also that there's so much in the background that all they can hear is that noise. This problem seems to be solved by wiring the headset to my iPhone 7 Plus with the Apple Lightning to 3.5 mm adapter cable. I've now been using these QuietComfort 35 Series II headphones periodically for around four months for both audiobooks and music. I find them to be good for $350 but not exceptional. I do enjoy the noise cancelling in public environments because the noise attenuation promotes sanity and focus on audiobooks or music. And these are the most comfortable headphones I've used compared to a $280 Sony pair and two separate Avantree pairs.These Bose QC 35 II headphones continue to be very good for listening to music: They've very good sound fidelity and the noise cancellation is very good. Yet they're quite poor for voice conversations: Their regular sound dropouts which interrupt the conversations, their poor microphone placement, and their frequent issues with device pairing and device selection make them only a back-up choice to my wired earbuds. I've been using them on a two year old iPhone 7, a four year old Windows 8 laptop, and a one year old, fairly high-powered Windows 10 desktop. My long experience with Bose earbuds and headphones which I started in 2013 recently encouraged me to shop for a different manufacturer for home audio. I ended up with Sonos' to play Spotify at home. I've declined using cloud services for voice commands.Older review content below this paragraph. Read that too:Frequent sound drop-outs -- short, two-second periods of silence -- during both music and telephone calls. This requires that I now open a product support case with Bose for headphones which are two months old.They're very comfortable. They paired easily with a 2010 iMac running El Capitan 10.11.6. They sound as all the many reviews I read said they would: not as clear as a few other makes in the same price range like Sony or Sennheiser. Or maybe even other, wired Bose headphones. Yet the better noise cancelling would be an acceptable tradeoff for me for long airline flights. Their receiving range is 25 feet shorter than the Sony H.ear on Wireless Noise Cancelling Headphones model MDR100ABN/L, and the Sonys have noticeably better sound fidelity. But I couldn't wear the Sonys for more than 40 minutes without them feeling over-tight and uncomfortable.The noise cancellation on this over-the-ear headphones seems better than my Bose QuietComfort 20i wired earbuds. But those wired earbuds also have much better sound fidelity and I use them all the time for voice conversations: the earbuds have an in-line microphone which works much better and sounds much better than the more distant microphones of Bose QuietComfort 35 Series II wireless headphones. The wired earbuds also don't have sound drop-outs and instead have contiguous sound signal.But, also, where we live in our woods, these Bose QuietComfort 35 Series II headphones have unacceptable, low-level interference from an unknown source via both the 2010 Mac and via my 2017 iPhone 7 Plus. There are low-level, audible voice conversations from others to be heard in the background. In starting my research on this I see that Bluetooth runs on the same frequency as 2.4 GHz. Since the homes where we live are low-density, and we live in a wood, I would now have to investigate a source for the interference on these. But for a product which costs $350 new, that's unacceptable. Time will tell whether I keep them.On an older but still very well-functioning Windows 7 PC I've successfully paired these Bose headphones to a Kokkia Bluetooth transmitter iSplitter. Now testing both of them.","Reviewed in the United States February 10, 2018",AFZXL62ISPVF6PESZ24LU2QMFVKQ,True,12,Color: Silver
R1BWBMSDP3PPF8,B0756CYWWD,5.0 out of 5 stars 6 years and still performing great,Proud Parents,5,"Although I wore out the ear pads, and had to replace them (easy) after 5 years, these headphone are wonderful. Battery life and sound are still superb.I would buy again","Reviewed in the United States April 25, 2024",AEDUBOR3XVDJM3SMQOOZLLK3HN4Q,True,1,Color: Black
R261LVKBM0M63F,B0756CYWWD,5.0 out of 5 stars Awesome headphones,Ana,5,"Quality headphones. I bought these in 2021 and its been about 3 years using them. Im not a really careful person, which means i never put it in the case, use it when my hair is wet, sling them on the outside of bags, etc. They held up just fine. Im going to change the pads for the first time this week since they finally started flaking. Good sound quality, good noise cancellation( for me they’re just a little better than the airpods pro 2 nc), comfortable and not heavy and overall nice over ear headphones. Good for traveling and somewhat sturdy. If you’re between this one or the QC 45 SE, I would say get the 45s as the finish is a little better and the pad that goes on top of the head is made of leather. The two are really similar though, so don’t get it if there’s a big price difference!","Reviewed in the United States January 7, 2024",AFTJ2ETRPB5MOJRYT6PN27ICN5ZQ,True,2,Color: Silver
R19ED6FGBIPAN8,B0756CYWWD,5.0 out of 5 stars Bose hits it out of the Park with these!,DTodd,5,"I was in the market for a new set of premium headphones and I agonized for days over whether I should choose the QC35s, the Sony WH1000XM2s and the Sennheiser P550s. They all had their strong points. I finally broke the logjam by selecting according to what I wanted in a set, versus cool but unnecessary features that I would probably seldom use or need. And as you can probably guess, I ended up selecting the Bose QC35s.I recieved my QC35s within 48 hours or ordering from Amazon. Upon opening the package I was both pleased and underwhelmed with a few features. Let's talk about something good first. The semi-hard case really rocks. -Well-built and padded to keep the QCs relatively safe. However, the provided USB charging cable was ridiculously short. Without measuring, I guess-timate the cord to be a out 8 to 10 inches. The included headphone cable was less short but still a bit underwhelming in length. Bose is a premium company, and for the price of entry to purchase these headphones, there is no reason why they could not include cables that are at least a serviceable length. Without checking, but having owned many Sony and Sennheiser headphones over the course of my lifetime, I'm willing to bet they would not make such a remedial mistake.Fortunately, the QC35s made up for the cable issue with outstanding sound characteristics and excellent noise-cancelling capabilities. The sound stage of these headphones is expansive. I can hear separation between instruments that sounded muddled and undefined in my previously award-winning Plantronics. In fact, I would say that you probably would be hard-pressed to make a pair of headphones that were siginificantly better using a Bluetooth connection. And that's just because you get to a point in sound quality that is really only limited by the Bluetooth standard.As for the claims that I've seen in other reviews that these don't have any bass response, I will tell you that anyone that thinks these headphones don't have bass needs to immediately get their hearing checked. And anyone who needs more bass than these are capable of producing are probably causing themselves some real hearing damage.In terms of sound quality, will these compete with my wired Sennheiser HD 380 pros? No way. Not even close. In fact, any Bluetooth headphones I've ever tried, no matter how much money you throw at them will get stomped by a decent set of wired headphones. And that's just the reality of Bluetooth, until a new technology takes its place.BUT what you're getting here is an excellent portable set of headphones that sound pretty sweet and have excellent noise reduction. I ride the Washington DC Metro (subway) to work every day, and once I set the ANC and turn on the music, I never hear another sound other than the music. They're also reasonably comfortable and actually fit my big ears and head very well too. Bose claims 20 hours of use from a single full charge and I am inclined to believe that figure. I can charge them on Monday, and by week's end, I have ridden the train a combined 15 hours, and have plenty of juice left. If you've owned a decent set of Bluetooth headphones before, these probably won't blow you away, but they certainly won't disappoint either. Bose gets it right here, and I'd wholeheartedly recommend these to anyone looking for premium set of headphones.","Reviewed in the United States April 5, 2018",AHLQP6LTDDC5HOP5TELA473KFRDQ,True,23,Color: Black
R967E9BBVLTVX,B0756CYWWD,"4.0 out of 5 stars Great Audio, Poor Mic",Grym,4,"TLDR: Good audio, great noise cancellation, crappy mic, horrific at connecting to and switching between multiple devices. These are very comfortable headphones, they sit on your ears like clouds. I've had mine for a couple of years now and they have had a lot of use. The audio quality is excellent, as you would expect from a $350 pair of headphones created by Bose. As with other Bose products, the audio quality is designed around a full acoustic range rather than the bass-focused types of headphones. I appreciate that about Bose and the bass is more than adequate for my tastes. The noise cancelling is excellent; it definitely exceeded my expectations. The passive noise cancelling is decent for how comfortable and lightly the headphones sit on the head and ears. The active noise cancelling will shut out all ambient noise in a quiet room, cut sound down by half in a moderately noisy environment, and reduce ambient noise noticeably in loud environments. The active noise cancelling is very effective when coupled with music (not classical) played at a moderate volume. The one major defect in these headphones is the microphone quality, especially when connected to a computer. The microphone is a pinhole type mic that picks up everything around you like a cheap cell phone. The audio quality is scratchy through it due to this defect. When connected to a computer, the headphone firmware does not allow for the computer to recognize the headphones and microphone as separate devices, instead displaying the options to select either only the headphones or the headphones as a hands-free device. This activates the microphone and loops the mic audio into the headphones which distorts the audio quality and degrading it into the same quality you could expect from a cheap pair of Walmart headphones for toddlers. The Bluetooth connectivity is a bit of an issue as well. While you can hook up multiple devices to the headphones, the option to switch between devices is inconsistent and endlessly frustrating. For example, if connected a tablet, computer, and cell phone, they will sometimes allow for switching between devices and sometimes not, and sometimes will require the entire stored list of devices to be deleted from the headphones (by holding the on/off button forward for several seconds) and then reconnected to the desired device. After two years of use, the stitching around the right ear has come undone. It's still usable, but it's getting close to the point that they're going to be annoying to wear. All in all, a decent pair of single-device, Bluetooth headphones with a crappy mic and poor integration into computer use and horrific when connected to multiple devices. If you're looking at these for just audio use and excellent noise cancellation, definitely buy. If you want something with a decent mic, multiple device connectivity, and computer integration (such as Zoom conferences or gaming), keep looking.","Reviewed in the United States September 24, 2020",AGRJDPRLOFPEVH4EVKEXAE3HGTFA,True,5,Color: Black
R2QP6HU2GOAC07,B0756CYWWD,4.0 out of 5 stars Super Comfy,Stacey Strickler,4,"These headphones are super soft and don't make me feel like my head is in a vice. I can wear them for hours at a time without any discomfort. The sound quality is excellent and the battery never seems to wear out. I held back one star since this was a refurbished item and had a little visible wear, but for the most part they are flawless.","Reviewed in the United States February 17, 2024",AFUARPMZXBSJV7TXG3QQOIOBPNMA,True,0,Color: Black
RHGN2MR82GU3J,B0756CYWWD,5.0 out of 5 stars So far so good. I bought it because I often forget taking ...,Songhai,5,"So far so good.I bought it because I often forget taking earbuds on flights and have to buy them on flights which I quickly loose before my return trip! So I thought maybe carrying a sizeable wireless headphone will solve the problem considering the significant size.Additionally, it helps to watch and listen to TV program at home when others are doing their own thing without me distracting them.Pros:1.Sound quality is good.I like that the equalizer self adjusts to the sound continuously and you do not have to make any manual adjustment. The sound it delivers is undiluted. It is as rich as the sound coming out from our old Phillips surround speakers connected to an OPPO audio/video system.2.The cancellation effect is excellent.At a high level, it effectively cancels out all external ""noises"". For safety reason, I use it on the low level so I can still be aware of my surrounding.3.It is very comfortable on my ears.I do not just place the ear piece over my ears .I deliberately make sure I place it over my ears coming from a back approach.That way the ear lobe sits into the recess and no pressure is applied on my ears.Then I push the piece up but not pull it down as one would normally do.Compared to prior headphones I had worn many years back for listening to music, my ears do not get uncomfortably warm after a prolong use, by prolong use, I mean wearing it for 20 minutes or more.I have worn this headphones for 5 hours continuously without feeling any discomfort of warmth or pressure to my ears.4.Have not tested the limit of the battery life.But as noted above, it has served me for 5 hours of continuous use.Also,I make sure I charge it after each use. I believe that the battery life will even be longer than it is today.5.The unit is not heavy to carry but I think that as the technology improves that lighter materials will be used to make it lighter. I have not tried using it to make hand free calls with my phone.Other reviewers say that, that feature works well.6.Reconnecting to any bluetooth devise automatically has always been smooth and seamless. Has excellent memory. Have not tried other brands to compare with, I doubt I can afford to do that.I am happy with this wireless headphone and will recommend it.Cons:1. Expensive.2.The manual that came with it was not very helpful.My wishes:1.That the system automatically shut itself off after 20 seconds of being taken off from the ears, if it does not detect any pressure from the ear pieces.This will save the battery life.2.That it has a storage compartment in it you can store the wired cable.3.That it comes with an ""instructive"" instruction manual. I had to go online to download a manual that made more sense.4.That I do not have to take it off my ears to listen to someone talking to me. Planatronics unit I have read has a feature to overcome this little incovenience. By placing your palm over the right ear piece makes you hear external sound and temporarily pauses the internal sound.Removing your palm, resumes the internal sound and cancels out the unwanted external source of sound.Boss could learn a thing from Planatronics here.","Reviewed in the United States September 22, 2018",AFVHDOIMYOPBE4Y2BH72ULL4U5KQ,True,0,Color: Black
R38EDTIP1HP1E5,B0756CYWWD,"4.0 out of 5 stars Great product, but does not beat out Sony",db,4,"After weeks of research and comparison, I bought a pair of Sony WH1000XM3. A week later, my wife surprised me with a pair of Bose QC 35s (forgetting that I had already purchased the Sony's). I opened the Bose QC in order to test them, figuring I would keep the better of the two and sell the others.The reviews I had read were pretty much even between the two. Nothing really gave me confidence that one was better for my uses or my preferences than the other. Now after having both, I can say that I strongly prefer and recommend the Sony over the Bose.First and foremost - the sound out of the Sony WH1000XM3 is not only better, but you can customize it using the app. Tweak everything about the sound in the app. This is, to me the biggest point because the Bose QC 35's are surprisingly lacking in bass. I own a pair of Bose SoundSports which are great for working out, with great bass right out of the box - which is why I was so surprised that the QC would pack less of a punch than their in-ear buds. The Sony WH1000XM3 out of the box sounds good, but the ability to customize the sound through the equalizer in the app is a huge advantage over the Bose QC 35s.The touch controls on the Sony are great as well. Intuitive and responsive. The controls on the Bose are straight forward and work fine, but I do like the ability to just reach up and swipe, tap, or put my hand over the ear cup to hear the ambient sounds as opposed to finding the right button (first world problem, I know, but it is a great feature).The noise canceling is indistinguishable to me. Both work great. I could not tell a difference as I switched between the two of them while watching TV, or observing the kids while arguing. I wore the Sony for a 2.5 hour flight with no fatigue or discomfort at all. Not sure about the Bose, but I don't think they would cause any issues or discomfort - they feel pretty much the same on the head/ears.A couple additional small wins for Sony:The fact that the case comes with small sectioned off areas separated by cloth for your 3.5mm jack and USB. Bose does not have this, which means you can use the pocket on the cover (one inside and one outside) but if you use the one inside the cords are pressed into the ear cups.Sony uses USB-C. No guessing which side is up when plugging into the headphones to charge.Sony comes with an Airplane jack adapter. Even though most airlines use the single prong input now, it's nice to have, just in case.If Bose had an equalizer, the sound could most likely be made to be equal, if not better than the Sony. But the equalizer feature on the Sony WH1000XM3 enables me to really dial in the sound, leaving the Bose sounding flat in comparison. That alone puts them over the top for me. The additional features alone would not be enough for me to accept inferior quality, but I don't have to. All it together puts Sony way out ahead in my opinion.","Reviewed in the United States April 30, 2019",AEJTZTKDHYJWPRTQQOUZ5K7K7DDA,True,8,Color: Black
R1310FCL6825Q5,B0756CYWWD,4.0 out of 5 stars Sony vs Bose,Maleeha,4,"So having bought the Cowin E7 pro and then the Sony WH-1000XM3 before settling on these, I feel like I got a good chance to shop around the comparable products. I’m just going to compare the Sony vs the QC2.Personally, I was actually really sold on the Sony until I bought these. I wish I could take the pros from the Sony and the QC 2 and just merge them.In terms of comfort, the QC win for me. But it might be more of a case of personal preference. I found little online about the Sony headset being uncomfortable. In fact, the opposite was usually true. True, the ear pieces are soft and snug. But for me, it felt like they were tight enough that it cut off circulation to my ears. On more that one occasion, I noticed my face looked flushed as I was wearing them. I could not wear my Song set for longer than a couple of hours without my ears getting to sensitive, they hurt to touch. In contrast, my QC2 are not nearly as painful. As I type, I did notice that they felt tight and pulled them off. But, usually I can wear these all day long and not feel any discomfort.In terms of NC, they’re pretty much the same. The Sony have active NC that very notably feels like you sucked the noise of a room. It can also be a little uncomfortable if you’re not used to it. The Bose feel a lot less unnatural in this. I compared both on afternoon to the noise my roommate was making in the kitchen. Switched between both to see which ones did better. Genuinely couldn’t tell. There was some faint noise you could hear from both.In terms of looks, I was so in love with Sony. It’s sleek and having touch based system means there’s fewer buttons. I really wanted to keep those based on aesthetics alone. The QC2 are by no means shabby looking but when you compare the two, it’s easy to be drawn to the Sony.Features wise, they’re about the same. Sony gives you an airplane adapter that you don’t need that QC2 doesn’t. It does have this really nice feature where cupping the right earpiece causes the music to be paused so you can hear what someone is saying. I wish the QC2 had something like that.Controls feel easier on the Sony again. On the QC2 they are not hard but do require looking up how many times for you to press x button to get y action.Sound quality. Much better in the QC vs the Sony. Someone had said base is better in the Sony and but I actually think they sound better and clearer in the QC2. Sony had more options to customize. But I feel like off the Box, QC2 hase a more satisfying range. Sound leaking is about the same. Charge is about the same as well. Battery like is too.","Reviewed in the United States August 12, 2020",AGWZLC5WJEIN4BKZ7COS5PV5NIAQ,True,4,Color: Black
